1988/07/22	5.2565	5.8539	2.8036	8.7708	6.9089
1988/07/23	5.1946	5.7992	2.7723	8.6653	6.8265
1988/07/24	5.6805	5.8421	3.0344	9.1421	6.7563
1988/07/25	5.6930	5.8370	3.0089	9.1867	6.8737
1988/07/26	5.5560	5.7953	2.9369	9.0565	6.8694
1988/07/27	5.4454	5.7486	2.8803	8.9187	6.7946
1988/07/28	5.3659	5.7018	2.8403	8.8061	6.7262
1988/07/29	5.2971	5.6575	2.8329	8.7012	6.6619
1988/07/30	5.3102	5.6132	2.8176	8.7825	6.6482
1988/07/31	5.3020	5.5880	2.8022	8.8367	7.0270
1988/08/01	5.2680	5.5507	2.7798	8.8069	6.9804
1988/08/02	5.2935	5.5148	2.7662	8.7904	6.9010
1988/08/03	5.9604	5.4854	2.7441	9.3276	6.7182
1988/08/04	6.0344	5.4439	2.7205	9.3719	6.7840
1988/08/05	5.7748	5.4010	2.6924	9.1617	6.7971
1988/08/06	5.5526	5.3580	2.6643	8.9761	6.7287
1988/08/07	5.4363	5.3442	2.6845	8.8444	6.6330
1988/08/08	9.0543	5.4163	2.8917	12.2723	7.5104
1988/08/09	9.2303	5.3919	2.8249	14.0327	8.4165
1988/08/10	8.4315	5.3475	2.7524	12.6197	8.4027
1988/08/11	7.5911	5.2993	2.7209	11.1364	8.0169
1988/08/12	6.9145	5.2560	2.7124	10.2161	7.6036
1988/08/13	6.4916	5.2137	2.6913	9.7680	7.3064
1988/08/14	6.9752	5.1991	2.7041	9.8906	7.2137
1988/08/15	7.7018	5.1713	2.7031	10.7585	7.5381
1988/08/16	7.6055	5.2152	2.6983	10.7600	7.6602
1988/08/17	7.8201	5.2024	2.7400	13.7657	7.8344
1988/08/18	7.8865	5.3193	2.7949	13.8348	9.1230
1988/08/19	9.1071	5.7317	3.0171	16.8062	9.7366
1988/08/20	10.6731	6.8695	3.7711	20.1507	11.1438
1988/08/21	13.5350	7.4945	4.4858	26.8834	13.0288
1988/08/22	14.2914	7.7450	4.4225	27.0954	14.2384
1988/08/23	12.9512	7.1273	4.0100	22.7339	13.6165
1988/08/24	11.4397	6.4736	3.6140	18.3715	12.2938
1988/08/25	10.2688	6.4751	3.7640	15.3711	11.5311
1988/08/26	11.7489	6.8226	4.4385	20.0242	11.9951
1988/08/27	11.8359	6.8841	4.2914	20.1655	12.7515
1988/08/28	11.1551	7.9547	5.5981	17.9317	17.2093
1988/08/29	13.9168	10.1807	8.2870	26.7707	27.1933
1988/08/30	13.3741	10.5512	7.8569	27.1271	29.4913
1988/08/31	13.3948	10.8454	7.6811	29.4634	30.0765
1988/09/01	14.8908	11.2120	7.0427	31.7676	28.2650
1988/09/02	13.5477	10.0065	5.6194	26.6645	24.4001
1988/09/03	12.5886	8.9846	4.3902	22.2518	19.9259
1988/09/04	11.1406	7.9054	3.7133	17.7820	16.0636
1988/09/05	9.7407	7.0722	3.2732	14.5229	13.0140
1988/09/06	9.1095	6.8115	3.2210	13.5779	15.2948
1988/09/07	8.7151	6.4188	3.2278	14.6667	15.8402
1988/09/08	8.2350	6.3115	5.5659	14.4322	19.8253
1988/09/09	7.3211	6.1066	5.1639	12.5095	17.7265
1988/09/10	9.1975	6.3361	6.1286	20.2745	26.1890
1988/09/11	11.2701	6.9983	6.8848	29.5962	28.5328
1988/09/12	11.6173	7.3554	7.3684	32.7679	32.1778
1988/09/13	12.3543	9.4880	7.0180	30.2242	28.6723
1988/09/14	11.2252	8.9514	5.7046	24.8167	24.2889
1988/09/15	11.2701	7.9467	4.4392	21.2641	19.6091
1988/09/16	10.1088	7.0630	3.6228	17.1364	15.9424
1988/09/17	8.8936	6.5529	3.3242	13.6342	12.8538
1988/09/18	7.9813	6.4602	3.2615	11.4656	10.5371
1988/09/19	15.6397	7.8968	7.2929	28.5642	14.4939
1988/09/20	18.5819	8.7586	8.0404	35.0690	19.6885
1988/09/21	17.1162	8.0543	6.6289	30.1779	19.1087
1988/09/22	15.2667	7.2456	5.2110	24.4350	16.7961
1988/09/23	13.5023	6.7403	4.3178	19.5002	16.6241
1988/09/24	14.6246	6.5475	4.4293	25.3926	15.8565
1988/09/25	14.9057	6.4218	4.4581	26.1299	15.7645
1988/09/26	13.5050	6.3063	3.9767	21.9650	14.4656
1988/09/27	12.0001	6.2078	3.6009	17.7219	12.8221
1988/09/28	11.1299	6.2808	3.4479	16.8260	11.7876
1988/09/29	9.9347	6.2429	3.2555	14.3696	10.8790
1988/09/30	9.9544	6.2007	3.2406	14.3196	10.4894
1988/10/01	11.6073	6.2456	5.3233	23.5144	13.4989
1988/10/02	13.4055	6.2443	5.5079	28.0919	16.6971
1988/10/03	12.4250	6.1808	4.6989	26.1117	16.0800
1988/10/04	11.6405	6.1339	4.4186	23.5719	15.6526
1988/10/05	12.5331	6.0843	4.0839	22.1838	13.7521
1988/10/06	13.8596	6.0459	4.1536	23.9201	13.0931
1988/10/07	16.3224	6.0265	4.2953	27.5241	13.1899
1988/10/08	17.4980	6.0032	4.8074	29.4509	14.8612
1988/10/09	16.0158	5.9575	4.3267	24.9827	14.4816
1988/10/10	14.2871	5.9149	3.8749	20.2835	13.1511
1988/10/11	12.7839	5.8689	3.7400	17.9608	12.5510
1988/10/12	11.8633	5.8470	3.6134	15.4151	11.7642
1988/10/13	11.7285	5.8063	3.5211	15.1731	11.2853
1988/10/14	10.7142	5.7619	3.3645	14.4751	11.0765
1988/10/15	9.6093	5.7259	3.5874	12.6803	10.3616
1988/10/16	9.0493	5.7562	3.6294	12.0645	9.7106
1988/10/17	8.3810	5.7668	3.4353	11.4507	9.3023
1988/10/18	7.5518	5.7300	3.2622	10.7698	8.7799
1988/10/19	6.8468	5.6860	3.2039	10.3529	8.2672
1988/10/20	6.4370	5.7025	3.2779	10.1696	7.8309
1988/10/21	6.2343	5.6772	3.2295	10.0560	7.5820
1988/10/22	6.1200	5.6354	3.1797	9.9472	7.4175
1988/10/23	6.0380	5.6315	3.5074	9.8334	7.2531
1988/10/24	5.9864	5.5975	3.3649	9.7271	7.2118
1988/10/25	6.1072	5.5525	3.2041	10.4706	7.1292
1988/10/26	6.0676	5.5385	3.3867	10.4502	7.0985
1988/10/27	6.5805	5.6106	3.3326	11.0217	7.1391
1988/10/28	6.5932	5.6583	3.2126	11.1077	7.2589
1988/10/29	6.3812	5.6969	4.4633	10.5828	7.1299
1988/10/30	6.7780	5.9135	4.3575	10.6525	7.2106
1988/10/31	6.5606	5.7987	4.0312	10.2830	7.6584
1988/11/01	6.8207	6.1661	4.8596	10.1080	7.7728
1988/11/02	10.7031	6.9344	5.3163	19.4100	9.6164
1988/11/03	10.3026	6.6687	4.5402	18.7034	10.6616
1988/11/04	9.2895	6.3310	3.8658	16.2039	10.1139
1988/11/05	9.3451	6.1251	4.4064	14.5622	9.2098
1988/11/06	10.7307	6.8401	5.5632	15.4601	8.7842
1988/11/07	13.6530	8.3438	9.3977	20.8900	9.6096
1988/11/08	13.4334	8.3896	8.7936	22.4214	11.1759
1988/11/09	12.1135	7.8682	8.4714	20.6779	13.5422
1988/11/10	11.6488	7.5921	8.2941	22.6601	17.5223
1988/11/11	11.2778	7.0513	7.3479	22.6703	19.8830
1988/11/12	12.2835	7.0159	6.4490	21.9487	18.8580
1988/11/13	13.5035	7.5735	6.7497	27.8227	23.6964
1988/11/14	14.0329	7.1082	6.0097	31.7037	33.5916
1988/11/15	13.2148	6.7297	5.0020	32.3889	39.8705
1988/11/16	13.0259	6.5458	4.5734	30.7194	36.0141
1988/11/17	12.2960	6.3496	4.1783	29.8717	31.8092
1988/11/18	11.9329	6.2229	3.9044	26.8431	26.7177
1988/11/19	10.8069	6.1453	3.6100	22.1609	21.8659
1988/11/20	10.1459	6.0716	3.5279	20.2130	20.2608
1988/11/21	12.0352	11.2295	4.6570	22.2907	18.8700
1988/11/22	11.4906	11.7930	4.4074	20.4954	18.9033
1988/11/23	15.1543	11.4386	5.1617	34.1828	19.6224
1988/11/24	15.4444	10.6426	4.9405	34.6532	19.7739
1988/11/25	14.9070	9.8948	4.6561	30.2325	20.1572
1988/11/26	13.4209	9.0860	4.2358	28.3798	20.6011
1988/11/27	12.1198	8.4216	3.8244	24.0810	17.7448
1988/11/28	10.7956	7.8674	3.5535	19.6864	14.9644
1988/11/29	9.6460	7.4396	3.4600	17.4604	12.9755
1988/11/30	8.7780	7.0342	3.3947	16.1523	15.1522
1988/12/01	8.6572	7.1758	3.4107	15.4895	15.2996
1988/12/02	8.2535	7.5654	3.3740	15.2368	19.6957
1988/12/03	9.5544	7.7425	3.4358	18.4464	22.2729
1988/12/04	11.4528	7.5314	3.8029	23.7310	23.5228
1988/12/05	10.9797	7.1675	3.7356	22.9235	23.5148
1988/12/06	10.6812	7.8029	4.4091	20.7731	21.5771
1988/12/07	12.5255	8.2821	5.2864	22.9453	20.8752
1988/12/08	12.5740	8.6094	4.9964	21.0643	19.1211
1988/12/09	11.3786	8.0320	4.4481	18.5698	16.5344
1988/12/10	10.0875	7.3808	3.9501	15.5134	14.5926
1988/12/11	8.8984	6.9100	3.6056	13.1628	12.9140
1988/12/12	7.8969	6.6739	3.4449	11.6965	11.4103
1988/12/13	8.0643	6.5306	3.3936	11.9177	10.7609
1988/12/14	7.4813	6.4342	3.3514	11.6505	10.3889
1988/12/15	6.9535	6.3545	3.3108	11.2078	10.4658
1988/12/16	6.6337	6.2852	3.2711	10.8682	9.8604
1988/12/17	6.4788	6.2256	3.2321	10.6536	10.8574
1988/12/18	6.3795	6.1717	3.1945	10.6541	10.2860
1988/12/19	6.2985	6.1203	3.1584	10.5335	9.4932
1988/12/20	6.2285	6.0967	3.1236	10.4015	8.8210
1988/12/21	6.1669	6.0515	3.0897	10.2719	8.3642
1988/12/22	6.1113	6.0031	3.0580	10.1524	8.0834
1988/12/23	6.0623	5.9665	3.0431	10.0336	7.9174
1988/12/24	6.0141	5.9227	3.0327	9.9270	9.0074
1988/12/25	5.9660	5.8761	3.0074	9.8259	9.6731
1988/12/26	5.9485	5.8296	2.9868	9.8118	9.5518
1988/12/27	5.9074	5.7843	2.9716	9.7357	9.0546
1988/12/28	5.8670	5.7383	2.9476	9.7014	8.9932
1988/12/29	5.8216	5.6927	2.9212	9.7416	10.6433
1988/12/30	5.7760	5.6725	2.9029	9.9213	13.5754
1988/12/31	5.7314	5.6701	2.9168	10.2983	18.1375
1989/01/01	5.7585	5.6784	2.9597	12.8199	25.8835
1989/01/02	5.7297	5.6500	2.9568	13.1567	24.0641
1989/01/03	5.6873	5.6089	2.9314	12.2458	20.2197
1989/01/04	5.6483	5.5682	2.9076	11.2604	16.6715
1989/01/05	5.6043	5.5246	2.8799	10.4329	13.7340
1989/01/06	5.5598	5.4807	2.8512	9.8602	11.4451
1989/01/07	5.5236	5.4428	2.8267	9.5571	10.0361
1989/01/08	5.4808	5.4000	2.7992	9.3919	8.9810
1989/01/09	5.4373	5.3590	2.7714	9.2639	8.4083
1989/01/10	5.3946	5.3212	2.7440	9.1517	8.1305
1989/01/11	5.3517	5.2797	2.7167	9.0457	7.9641
1989/01/12	5.3090	5.2378	2.6896	8.9465	7.8562
1989/01/13	5.2702	5.1973	2.6819	8.8641	7.7684
1989/01/14	5.2342	5.1725	2.6621	8.7755	7.6815
1989/01/15	5.1970	5.1399	2.6387	8.6865	7.5977
1989/01/16	5.1683	5.1059	2.6432	8.6218	7.5479
1989/01/17	5.1333	5.0665	2.6236	8.5631	7.4866
1989/01/18	5.0937	5.0264	2.5992	8.4907	7.4190
1989/01/19	5.0534	4.9864	2.5737	8.4144	7.3491
1989/01/20	5.0131	4.9469	2.5482	8.3366	7.2793
1989/01/21	5.0669	4.9361	2.5845	8.3928	7.3403
1989/01/22	5.0303	4.9020	2.5662	8.3523	7.3446
1989/01/23	4.9940	4.8640	2.5427	8.3240	7.2951
1989/01/24	4.9551	4.8254	2.5175	8.2572	7.2271
1989/01/25	4.9158	4.7869	2.4926	8.1821	7.1526
1989/01/26	4.8766	4.7487	2.4679	8.1068	7.0841
1989/01/27	4.8384	4.7128	2.4641	8.0507	7.0186
1989/01/28	4.8000	4.6760	2.4503	7.9866	6.9576
1989/01/29	4.8701	4.6442	2.4544	8.3199	6.9951
1989/01/30	4.8525	4.6267	2.4512	8.2957	7.0046
1989/01/31	4.8096	4.5904	2.4303	8.2242	6.9575
1989/02/01	4.7731	4.5542	2.4101	8.2545	8.8165
1989/02/02	4.7370	4.5181	2.3874	8.1848	8.6904
1989/02/03	4.7211	4.4918	2.3740	8.4171	11.7371
1989/02/04	4.9527	4.4624	2.3856	9.0719	14.2060
1989/02/05	4.9444	4.4286	2.3661	8.9493	13.0724
1989/02/06	4.8909	4.3937	2.3424	8.7082	11.4890
1989/02/07	4.8376	4.3952	2.3199	8.4982	10.0750
1989/02/08	4.7954	4.3646	2.3036	8.5712	12.2621
1989/02/09	4.7585	4.3289	2.2838	8.4591	11.3962
1989/02/10	4.7495	4.2978	2.2676	9.2769	15.3043
1989/02/11	4.7166	4.2633	2.2470	9.0229	14.4718
1989/02/12	4.6792	4.2292	2.2251	8.6914	12.7140
1989/02/13	4.6419	4.1954	2.2030	8.4271	11.0373
1989/02/14	4.6189	4.1783	2.2099	8.2406	9.6840
1989/02/15	4.5844	4.1470	2.1936	8.1219	8.6854
1989/02/16	4.5483	4.1145	2.1733	8.0261	8.0230
1989/02/17	4.5121	4.0818	2.1522	7.9418	7.5943
1989/02/18	4.4761	4.0492	2.1310	7.8616	7.3050
1989/02/19	4.4403	4.0169	2.1099	7.7840	7.1241
1989/02/20	4.4054	3.9849	2.0894	7.7162	7.0079
1989/02/21	4.3763	3.9542	2.0737	7.6712	6.9407
1989/02/22	4.3496	3.9807	2.0570	7.6186	6.8600
1989/02/23	4.3445	3.9610	2.0409	7.6417	7.4485
1989/02/24	4.3164	3.9282	2.0227	7.6000	7.5041
1989/02/25	4.3297	3.9000	2.0127	7.5976	7.3134
1989/02/26	4.3469	3.8706	2.0022	7.6025	7.1075
1989/02/27	4.3253	3.8394	1.9848	7.5696	7.2331
1989/02/28	4.2933	3.8088	1.9657	7.5116	7.1202
1989/03/01	4.2597	3.7784	1.9463	7.4465	6.9620
1989/03/02	4.2259	3.7483	1.9270	7.3801	6.8300
1989/03/03	4.2342	3.7185	1.9159	7.4088	7.0406
1989/03/04	4.3157	3.7220	1.9890	7.4703	7.5849
1989/03/05	4.2882	3.6976	1.9836	7.4340	7.5392
1989/03/06	4.4247	3.7377	2.0169	7.6488	8.0895
1989/03/07	4.5816	3.8020	2.0626	7.6750	9.3040
1989/03/08	4.5530	3.7943	2.0982	7.8953	9.2525
1989/03/09	4.4936	3.7750	2.0624	7.7901	8.5080
1989/03/10	4.4529	3.7469	2.0679	7.7333	8.0520
1989/03/11	4.4110	3.7243	2.0810	7.6238	7.6259
1989/03/12	4.3641	3.6929	2.0625	7.5379	7.3590
1989/03/13	5.1166	3.7686	2.5272	11.6537	9.2885
1989/03/14	6.3442	3.9807	2.6841	12.2971	9.7535
1989/03/15	7.5385	4.0092	2.7269	12.5312	10.2472
1989/03/16	8.0929	3.9150	2.7533	14.2001	11.3093
1989/03/17	7.3824	3.8506	2.4890	12.9828	10.7434
1989/03/18	7.1018	3.8043	2.4881	14.1218	12.4141
1989/03/19	6.4129	3.7863	2.4752	12.7756	11.6391
1989/03/20	6.2946	3.7532	2.5221	11.9023	12.4819
1989/03/21	5.8812	3.7215	2.4304	10.5182	11.3484
1989/03/22	7.2962	3.6840	2.5502	12.0031	10.5762
1989/03/23	6.9081	3.6573	2.3362	11.1909	9.8263
1989/03/24	6.2568	3.6278	2.2009	10.0554	8.8847
1989/03/25	5.6302	3.5982	2.1580	9.4207	8.1931
1989/03/26	5.2052	3.5688	2.1284	8.9900	7.7762
1989/03/27	5.0396	3.5396	2.1023	8.7579	7.5087
1989/03/28	4.8693	3.5110	2.0774	8.5572	7.3594
1989/03/29	4.7526	3.4828	2.0531	8.4076	7.2337
1989/03/30	4.6732	3.4549	2.0290	8.3116	7.1250
1989/03/31	4.6261	3.7292	2.0151	8.2103	6.9752
1989/04/01	4.6405	3.7048	2.0149	8.2343	7.0038
1989/04/02	4.6924	3.6441	2.0230	11.5371	6.9410
1989/04/03	4.7565	3.5883	2.0373	11.8231	7.2275
1989/04/04	7.1589	3.7228	2.5947	17.7689	11.3921
1989/04/05	6.9714	3.7167	2.5278	16.7481	12.7505
1989/04/06	6.3678	3.7159	2.3631	14.4567	12.1417
1989/04/07	5.8551	3.6845	2.2591	12.4270	11.1689
1989/04/08	5.5142	3.6614	2.2350	11.0510	10.3734
1989/04/09	5.1935	3.6210	2.1858	10.0170	9.6136
1989/04/10	5.0037	3.5882	2.1601	9.2804	8.9715
1989/04/11	4.8844	3.5578	2.1339	8.8314	8.3983
1989/04/12	4.8025	3.5329	2.1162	8.7689	9.4771
1989/04/13	4.7427	3.5068	2.1103	8.6615	8.7604
1989/04/14	4.9384	3.5179	2.4392	12.4446	16.7266
1989/04/15	4.8891	3.5385	2.3230	11.7370	16.0160
1989/04/16	4.8201	3.5254	2.2207	10.6122	14.4751
1989/04/17	4.7621	3.5021	2.1619	9.8179	12.0691
1989/04/18	4.7175	3.4763	2.1289	9.8350	10.3124
1989/04/19	4.6717	3.4492	2.1022	9.2031	8.8589
1989/04/20	4.6296	3.4218	2.0778	8.8217	8.0259
1989/04/21	4.6244	3.3946	2.0571	8.6775	7.6649
1989/04/22	4.6106	3.3700	2.0497	8.6415	7.5179
1989/04/23	4.5778	3.3472	2.0304	8.5545	7.4043
1989/04/24	4.5488	3.3218	2.0142	8.4729	7.3154
1989/04/25	4.5266	3.3155	2.0136	8.3972	7.2221
1989/04/26	4.5817	3.3142	2.0815	8.5196	7.2884
1989/04/27	4.6167	3.2940	2.0799	8.4974	7.2869
1989/04/28	4.6108	3.2804	2.0680	8.5734	7.3252
1989/04/29	4.7135	3.3075	2.0998	8.9136	7.5072
1989/04/30	4.9187	3.2926	2.0882	8.9490	7.4764
1989/05/01	6.6808	3.6870	3.1956	10.8128	8.7024
1989/05/02	6.5065	3.7485	2.9053	10.6707	9.2630
1989/05/03	5.9383	3.7069	2.5719	9.9798	8.8824
1989/05/04	5.4702	3.6950	2.5695	9.4044	8.3441
1989/05/05	5.7169	3.6369	2.4361	9.1517	7.8828
1989/05/06	5.5812	3.6448	2.4340	9.0490	7.7828
1989/05/07	6.2493	3.6295	2.3944	9.1140	7.7318
1989/05/08	7.6793	4.9205	3.4080	9.6743	8.9904
1989/05/09	8.3030	8.3274	3.4993	10.0645	12.1470
1989/05/10	9.3456	8.6673	3.6859	10.7049	13.1845
1989/05/11	8.7339	7.7150	3.1671	10.3214	12.3919
1989/05/12	12.5757	10.5215	6.8629	13.8420	14.3457
1989/05/13	11.8752	9.9118	6.3616	13.1230	14.2524
1989/05/14	10.5605	8.7656	5.6827	11.7662	12.4537
1989/05/15	9.2956	7.4981	4.4543	10.9446	11.1539
1989/05/16	8.0809	6.2481	3.4072	10.2059	10.0490
1989/05/17	7.0145	5.2353	2.8642	9.6906	9.2250
1989/05/18	6.2877	4.6807	2.6746	9.4466	8.5423
1989/05/19	5.7602	4.4642	2.6611	9.3033	8.0911
1989/05/20	5.4220	4.3378	2.5933	9.4381	7.7853
1989/05/21	5.2348	4.2387	2.5528	9.7328	7.5647
1989/05/22	5.1333	4.1601	2.5166	9.4676	7.4319
1989/05/23	5.0600	4.0987	2.4814	9.1497	7.3175
1989/05/24	5.6296	4.3752	2.5429	9.4066	7.2671
1989/05/25	5.7796	4.4780	2.5517	9.5042	7.4879
1989/05/26	5.8086	4.4097	2.5568	9.7095	7.6847
1989/05/27	5.5874	4.3228	2.5330	9.4859	7.6567
1989/05/28	5.8134	4.3254	2.5471	9.9974	7.8633
1989/05/29	5.6048	4.2911	2.5309	9.6397	7.8444
1989/05/30	5.4351	4.2453	2.5022	9.2921	7.6300
1989/05/31	5.3171	4.2003	2.4823	9.0734	7.4267
1989/06/01	5.2338	4.1594	2.4541	8.9362	7.2723
1989/06/02	5.1657	4.1226	2.4257	8.8252	7.1561
1989/06/03	5.1847	4.1329	2.4435	8.8104	7.1018
1989/06/04	5.1736	4.1820	2.4619	8.7884	7.0824
1989/06/05	6.6174	4.2794	2.6400	10.4364	7.2440
1989/06/06	8.3147	4.4393	3.0670	13.1671	9.2932
1989/06/07	10.6971	4.5509	3.2296	14.9534	10.7823
1989/06/08	12.2172	5.2668	3.3727	15.1984	14.5797
1989/06/09	12.8116	5.9879	3.4100	14.6276	14.8414
1989/06/10	14.0253	8.9086	4.6083	14.8887	20.9763
1989/06/11	15.8682	10.0931	5.2869	16.8107	21.8694
1989/06/12	20.2049	13.3219	7.8642	22.3400	24.0286
1989/06/13	24.5035	17.8082	9.9459	27.0728	31.5914
1989/06/14	22.5134	16.6080	8.3042	23.4754	29.7210
1989/06/15	19.9532	14.5258	6.4602	19.2062	25.9813
1989/06/16	17.5283	12.4494	4.9025	15.7103	21.6164
1989/06/17	15.3247	10.5439	3.8145	13.1118	17.8187
1989/06/18	15.9433	9.7495	3.9898	13.3258	15.7549
1989/06/19	14.3405	8.7606	3.5207	12.3671	14.2219
1989/06/20	13.2077	7.9248	3.0945	11.3846	12.6674
1989/06/21	12.3443	7.0360	2.9510	10.8809	11.5671
1989/06/22	12.0052	6.3828	2.8975	10.8189	10.7782
1989/06/23	12.4313	6.0812	2.8631	11.0030	10.2843
1989/06/24	12.8998	6.1166	2.8591	12.0014	10.2714
1989/06/25	13.0701	6.5339	2.8269	11.8851	10.1642
1989/06/26	13.2427	6.5357	2.8851	12.9308	10.4136
1989/06/27	12.2027	6.4062	2.8152	12.1641	10.3347
1989/06/28	10.7034	5.9004	2.7610	11.0634	9.8700
1989/06/29	9.2772	5.5219	2.7472	10.3891	9.2558
1989/06/30	8.1484	5.3916	2.7733	10.0676	8.6929
1989/07/01	7.1210	5.2193	2.7874	9.9048	8.2549
1989/07/02	7.0779	5.1318	2.7760	9.8568	7.9329
1989/07/03	6.5376	5.1389	2.7473	9.7667	7.7912
1989/07/04	6.0841	5.0247	2.7154	9.6626	7.6323
1989/07/05	5.8978	4.9714	2.6920	9.5809	7.4672
1989/07/06	5.7908	4.9227	2.6629	9.4856	7.3504
1989/07/07	5.7081	4.8769	2.6342	9.3839	7.2542
1989/07/08	5.6330	4.8324	2.6064	9.2819	7.1707
1989/07/09	5.5657	4.7897	2.5801	9.1783	7.0936
1989/07/10	5.5074	4.7488	2.5542	9.0748	7.0217
1989/07/11	5.4565	4.7104	2.5287	8.9724	6.9530
1989/07/12	5.4104	4.6727	2.5035	8.8715	6.8868
1989/07/13	5.3664	4.6354	2.4785	8.7717	6.8225
1989/07/14	5.3250	4.5985	2.4537	8.6784	6.7588
1989/07/15	5.2879	4.5624	2.4326	8.5939	6.6958
1989/07/16	5.2470	4.5261	2.4091	8.5017	6.6357
1989/07/17	5.2063	4.4900	2.3852	8.4113	6.5748
1989/07/18	5.1649	4.4553	2.3614	8.3187	6.5144
1989/07/19	5.1359	4.4249	2.3409	8.2481	6.4511
1989/07/20	5.1120	4.3927	2.3187	8.1928	6.3926
1989/07/21	5.0757	4.3657	2.2960	8.1154	6.3369
1989/07/22	6.1274	4.3388	2.2918	8.6349	6.1866
1989/07/23	5.9804	4.3077	2.2715	8.7115	6.3786
1989/07/24	5.6946	4.2747	2.2550	9.0572	7.2195
1989/07/25	5.5832	4.2496	2.2367	10.2175	9.2853
1989/07/26	5.4344	4.2225	2.2291	10.2636	9.6511
1989/07/27	5.3320	4.1917	2.2152	9.6581	8.9582
1989/07/28	5.2590	4.1589	2.1952	9.1212	8.1632
1989/07/29	5.1965	4.1260	2.1739	8.7782	7.4941
1989/07/30	5.1398	4.0938	2.1534	8.5886	6.9915
1989/07/31	5.1322	4.0662	2.1363	8.5062	6.6914
1989/08/01	5.0908	4.0345	2.1157	8.4090	6.5270
1989/08/02	5.0483	4.0024	2.0948	8.3065	6.4132
1989/08/03	5.0074	3.9705	2.0739	8.2052	6.3248
1989/08/04	4.9672	3.9389	2.0532	8.1065	6.2490
1989/08/05	5.2636	3.9216	2.0772	8.3622	6.2307
1989/08/06	5.2242	3.8932	2.0622	8.3787	6.2739
1989/08/07	5.1605	3.8628	2.0425	8.3040	6.2290
1989/08/08	5.0949	3.8322	2.0222	8.2095	6.1631
1989/08/09	5.0361	3.8035	2.0024	8.1195	6.0928
1989/08/10	4.9865	3.7735	1.9861	8.0581	6.0300
1989/08/11	4.9416	3.7437	1.9675	7.9764	5.9731
1989/08/12	4.9039	3.7187	1.9514	7.9020	5.9174
1989/08/13	4.8868	3.6905	1.9358	7.8881	5.8775
1989/08/14	4.8920	3.6616	1.9232	7.8891	5.8555
1989/08/15	4.8629	3.6325	1.9052	7.8360	5.8226
1989/08/16	4.8261	3.6035	1.8864	7.7622	5.7754
1989/08/17	4.7879	3.5748	1.8677	7.6843	5.7240
1989/08/18	4.7498	3.5462	1.8491	7.6139	5.6715
1989/08/19	4.7119	3.5180	1.8306	7.5401	5.6197
1989/08/20	4.7222	3.5371	1.8143	7.5253	5.5498
1989/08/21	4.8771	3.7031	1.8889	7.5868	5.6819
1989/08/22	4.9035	3.7390	1.8892	7.5824	5.7578
1989/08/23	5.2743	4.0747	1.9514	7.6295	6.0264
1989/08/24	5.1421	3.9251	1.9461	7.5892	6.0719
1989/08/25	5.4369	4.0454	1.9795	7.7569	6.4454
1989/08/26	5.2202	3.9072	1.9912	7.7611	6.4513
1989/08/27	5.0627	3.7863	1.9823	7.7000	6.2052
1989/08/28	5.0055	3.7765	1.9965	7.6385	6.0232
1989/08/29	5.6880	4.3400	2.9494	7.7637	6.1936
1989/08/30	6.3357	4.3588	2.7488	7.8488	6.3510
1989/08/31	6.1630	4.2042	2.4724	7.8354	6.3192
1989/09/01	5.6317	4.0951	2.2793	7.7706	6.1551
1989/09/02	5.3424	4.0141	2.1784	7.6918	5.9734
1989/09/03	5.2098	3.9418	2.1298	7.6215	5.8426
1989/09/04	5.1259	3.8844	2.0953	7.5530	5.7503
1989/09/05	5.1195	3.8660	2.0991	9.9522	8.2284
1989/09/06	5.0902	3.8526	2.0862	9.7726	7.7544
1989/09/07	5.0377	3.8300	2.0674	8.9416	6.8587
1989/09/08	4.9948	3.8085	2.0730	9.0377	6.6097
1989/09/09	4.9501	3.7800	2.0553	8.5459	6.4833
1989/09/10	4.9598	3.7501	2.0386	8.5723	6.4143
1989/09/11	5.0228	3.7293	2.0238	9.5950	6.3094
1989/09/12	5.1259	3.7360	2.0311	10.1578	6.3346
1989/09/13	5.4266	3.7542	2.0744	12.6208	6.5532
1989/09/14	5.9354	3.7375	2.0791	13.4540	6.9067
1989/09/15	5.7447	3.7122	2.0606	12.1549	6.9400
1989/09/16	5.4855	3.6849	2.0388	10.6715	6.7091
1989/09/17	5.2802	3.6559	2.0171	9.5089	6.4960
1989/09/18	5.1481	3.6268	1.9960	8.6781	6.3338
1989/09/19	5.0586	3.5978	1.9751	8.2439	6.2102
1989/09/20	5.3162	3.6391	1.9919	9.6792	6.2843
1989/09/21	6.4898	3.9710	2.0884	14.7361	8.6061
1989/09/22	6.9625	4.0233	2.1168	16.8972	11.9640
1989/09/23	7.4964	3.9876	2.1106	15.9110	11.5301
1989/09/24	6.9776	4.0301	2.1023	13.8632	10.9543
1989/09/25	8.3078	4.6227	2.1521	16.2488	12.6001
1989/09/26	7.6567	4.5549	2.1306	14.5814	12.1639
1989/09/27	10.1413	4.8964	2.4708	21.0080	19.7257
1989/09/28	11.8503	5.1915	2.6045	23.6304	24.2047
1989/09/29	14.8543	5.2813	2.9281	23.6277	23.1479
1989/09/30	13.7210	4.8111	2.6344	20.2621	19.9655
1989/10/01	12.1406	4.4556	2.4933	16.7678	16.1252
